R_fighter,B_fighter,Format,Referee,date,location,Fight_type,Winner,Title,weight_class,R_hst_SIG_STR._attempted,R_hst_SIG_STR._succeeded,R_hst_TOTAL_STR._attempted,R_hst_TOTAL_STR._succeeded,R_hst_TD_attempted,R_hst_TD_succeeded,R_hst_HEAD_attempted,R_hst_HEAD_succeeded,R_hst_BODY_attempted,R_hst_BODY_succeeded,R_hst_LEG_attempted,R_hst_LEG_succeeded,R_hst_DISTANCE_attempted,R_hst_DISTANCE_succeeded,R_hst_CLINCH_attempted,R_hst_CLINCH_succeeded,R_hst_GROUND_attempted,R_hst_GROUND_succeeded,R_hst_KD,R_hst_SIG_STR_pct,R_hst_TD_pct,R_hst_SUB_ATT,R_hst_PASS,R_hst_REV,B_hst_SIG_STR._attempted,B_hst_SIG_STR._succeeded,B_hst_TOTAL_STR._attempted,B_hst_TOTAL_STR._succeeded,B_hst_TD_attempted,B_hst_TD_succeeded,B_hst_HEAD_attempted,B_hst_HEAD_succeeded,B_hst_BODY_attempted,B_hst_BODY_succeeded,B_hst_LEG_attempted,B_hst_LEG_succeeded,B_hst_DISTANCE_attempted,B_hst_DISTANCE_succeeded,B_hst_CLINCH_attempted,B_hst_CLINCH_succeeded,B_hst_GROUND_attempted,B_hst_GROUND_succeeded,B_hst_KD,B_hst_SIG_STR_pct,B_hst_TD_pct,B_hst_SUB_ATT,B_hst_PASS,B_hst_REV,R_Stance,R_Height(cm),R_Weight(kg),R_Reach(cm),B_Stance,B_Height(cm),B_Weight(kg),B_Reach(cm),R_age,B_age,R_experience,B_experience,R_title_experience,B_title_experience,R_KO,B_KO,R_sub,B_sub,R_winning,B_winning,R_title_winning,B_title_winning
Alexander Volkanovski,Mizuto Hirota,3 Rnd (5-5-5),John Sharp,2017-06-10,"Auckland, New Zealand",Featherweight Bout,Alexander Volkanovski,False,Featherweight,76.0,50.0,81.0,55.0,3.0,3.0,71.0,47.0,3.0,2.0,2.0,1.0,7.0,2.0,3.0,3.0,66.0,45.0,0.0,0.65,1.0,0.0,0.0,1.0,127.5,56.25,183.75,104.25,3.5,2.25,106.5,40.25,15.0,11.0,6.0,5.0,108.0,44.75,6.0,4.0,13.5,7.5,0.0,0.405,0.5625,0.0,1.75,0.0,Orthodox,167.64000000000001,65.77083999999999,171.3912,Orthodox,170.18,70.30676,174.0709,29.0,36.0,1,4,0,0,1.0,0.0,0.0,0.0,1.0,0.25,,
Damien Brown,Vinc Pichel,3 Rnd (5-5-5),Mark Craig,2017-06-10,"Auckland, New Zealand",Lightweight Bout,Vinc Pichel,False,Lightweight,65.66666666666667,23.666666666666668,82.0,38.666666666666664,1.3333333333333333,0.3333333333333333,54.666666666666664,18.333333333333332,6.666666666666667,2.0,4.333333333333333,3.3333333333333335,51.333333333333336,15.0,4.0,2.0,10.333333333333334,6.666666666666667,0.6666666666666666,0.45999999999999996,0.11,0.6666666666666666,1.0,0.0,66.0,33.666666666666664,95.66666666666667,60.666666666666664,7.666666666666667,5.333333333333333,42.333333333333336,14.0,8.333333333333334,6.666666666666667,15.333333333333334,13.0,33.333333333333336,8.333333333333334,15.333333333333334,13.333333333333334,17.333333333333332,12.0,0.0,0.3466666666666667,0.45999999999999996,0.3333333333333333,5.333333333333333,0.0,Orthodox,177.8,70.30676,182.11,Orthodox,177.8,70.30676,182.11,32.0,35.0,3,3,0,0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,,
Luke Jumeau,Dominique Steele,3 Rnd (5-5-5),Neil Swailes,2017-06-10,"Auckland, New Zealand",Welterweight Bout,Luke Jumeau,False,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,50.75,23.75,75.5,46.75,4.75,2.5,42.5,18.5,7.5,4.5,0.75,0.75,26.0,8.75,15.75,9.0,9.0,6.0,0.5,0.5974999999999999,0.355,0.0,0.5,0.0,Orthodox,180.34,77.11064,184.7897,Orthodox,177.8,77.11064,182.11,29.0,29.0,0,4,0,0,,0.25,,0.0,,0.25,,
John Moraga,Ashkan Mokhtarian,3 Rnd (5-5-5),Marc Goddard,2017-06-10,"Auckland, New Zealand",Flyweight Bout,John Moraga,False,Flyweight,77.7,30.9,92.9,44.1,2.5,0.5,54.8,15.7,13.6,8.3,9.3,6.9,62.7,19.0,9.2,6.7,5.8,5.2,0.1,0.39,0.16499999999999998,0.6,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,167.64000000000001,56.699,171.3912,Southpaw,167.64000000000001,56.699,171.3912,33.0,32.0,10,0,1,0,0.1,,0.3,,0.5,,0.0,
Kiichi Kunimoto,Zak Ottow,3 Rnd (5-5-5),John Sharp,2017-06-10,"Auckland, New Zealand",Welterweight Bout,Zak Ottow,False,Welterweight,38.25,15.75,51.25,25.75,5.0,0.75,29.25,7.75,4.5,3.75,4.5,4.25,30.5,10.25,7.0,5.0,0.75,0.5,0.0,0.44,0.16999999999999998,0.25,1.25,0.0,145.0,54.5,156.0,65.0,1.5,0.0,113.5,31.0,17.0,10.5,14.5,13.0,142.5,53.0,1.5,1.0,1.0,0.5,0.0,0.37,0.0,0.5,0.0,0.0,Orthodox,177.8,77.11064,182.11,Orthodox,180.34,77.11064,184.7897,36.0,30.0,4,2,0,0,0.0,0.0,0.25,0.0,0.75,0.5,,
JJ Aldrich,Chanmi Jeon,3 Rnd (5-5-5),Neil Swailes,2017-06-10,"Auckland, New Zealand",Women's Strawweight Bout,JJ Aldrich,False,Strawweight,81.0,31.0,161.0,111.0,0.0,0.0,59.0,13.0,22.0,18.0,0.0,0.0,51.0,8.0,25.0,19.0,5.0,4.0,0.0,0.38,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Southpaw,165.1,56.699,168.7115,Orthodox,165.1,52.16308,168.7115,25.0,20.0,1,0,0,0,0.0,,0.0,,0.0,,,
Jose Aldo,Max Holloway,5 Rnd (5-5-5-5-5),John McCarthy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",UFC Featherweight Title Bout,Max Holloway,True,Featherweight,141.77777777777777,56.55555555555556,155.11111111111111,68.88888888888889,1.8888888888888888,1.3333333333333333,121.88888888888889,42.55555555555556,10.555555555555555,6.222222222222222,9.333333333333334,7.777777777777778,129.88888888888889,49.0,2.7777777777777777,1.8888888888888888,9.11111111111111,5.666666666666667,0.3333333333333333,0.4033333333333333,0.2644444444444444,0.3333333333333333,1.2222222222222223,0.0,152.25,66.1875,159.3125,72.3125,0.3125,0.25,123.5625,45.5,21.6875,15.3125,7.0,5.375,132.4375,51.75,12.375,8.75,7.4375,5.6875,0.4375,0.4275,0.1875,0.4375,0.875,0.0,Orthodox,170.18,65.77083999999999,174.0709,Orthodox,180.34,70.30676,184.7897,31.0,26.0,9,16,9,1,0.2222222222222222,0.375,0.0,0.125,0.8888888888888888,0.8125,0.8888888888888888,1.0
Claudia Gadelha,Karolina Kowalkiewicz,3 Rnd (5-5-5),Mario Yamasaki,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Women's Strawweight Bout,Claudia Gadelha,False,Strawweight,142.4,61.0,175.6,91.2,9.0,5.2,126.2,49.8,13.6,9.0,2.6,2.2,117.6,44.8,13.2,8.0,11.6,8.2,0.2,0.41600000000000004,0.712,0.8,3.4,0.0,223.0,79.75,263.0,114.75,0.5,0.0,181.5,51.75,26.75,18.5,14.75,9.5,182.0,51.0,35.0,24.5,6.0,4.25,0.0,0.35,0.0,0.0,1.25,0.0,Orthodox,162.56,52.16308,166.0318,Orthodox,160.02,52.16308,163.3521,29.0,32.0,5,4,1,1,0.0,0.0,0.0,0.0,0.6,0.75,0.0,0.0
Vitor Belfort,Nate Marquardt,3 Rnd (5-5-5),Osiris Maia,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Middleweight Bout,Vitor Belfort,False,Middleweight,21.541666666666668,10.333333333333334,25.541666666666668,13.958333333333334,0.3333333333333333,0.25,18.916666666666668,8.291666666666666,1.625,1.1666666666666667,1.0,0.875,12.041666666666666,4.166666666666667,4.083333333333333,2.375,5.416666666666667,3.7916666666666665,0.4583333333333333,0.5087499999999999,0.11458333333333333,0.3333333333333333,0.4166666666666667,0.041666666666666664,46.0,23.565217391304348,57.08695652173913,33.69565217391305,2.260869565217391,1.391304347826087,34.04347826086956,14.391304347826088,6.0,4.3478260869565215,5.956521739130435,4.826086956521739,31.52173913043478,13.826086956521738,6.086956521739131,4.217391304347826,8.391304347826088,5.521739130434782,0.4782608695652174,0.5195652173913043,0.4543478260869565,0.6086956521739131,1.0,0.13043478260869565,Southpaw,182.88,83.91452,187.46939999999998,Orthodox,182.88,83.91452,187.46939999999998,40.0,38.0,24,23,6,1,0.5,0.2608695652173913,0.08333333333333333,0.13043478260869565,0.5833333333333334,0.5652173913043478,0.3333333333333333,0.0
Paulo Costa,Oluwale Bamgbose,3 Rnd (5-5-5),John McCarthy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Middleweight Bout,Paulo Costa,False,Middleweight,32.0,22.0,33.0,23.0,0.0,0.0,28.0,18.0,3.0,3.0,1.0,1.0,26.0,16.0,0.0,0.0,6.0,6.0,1.0,0.68,0.0,0.0,0.0,0.0,27.666666666666668,11.666666666666666,52.0,32.333333333333336,0.0,0.0,20.666666666666668,6.666666666666667,2.6666666666666665,1.6666666666666667,4.333333333333333,3.3333333333333335,20.0,7.333333333333333,0.0,0.0,7.666666666666667,4.333333333333333,0.6666666666666666,0.4566666666666667,0.0,0.0,0.0,0.0,Orthodox,185.42,83.91452,190.14909999999998,Switch,180.34,83.91452,184.7897,26.0,30.0,1,3,0,0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,,
Erick Silva,Yancy Medeiros,3 Rnd (5-5-5),Eduardo Herdy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Welterweight Bout,Yancy Medeiros,False,Welterweight,33.84615384615385,17.153846153846153,38.30769230769231,21.076923076923077,1.0,0.46153846153846156,23.615384615384617,9.923076923076923,7.230769230769231,4.846153846153846,3.0,2.3846153846153846,23.53846153846154,10.0,3.6923076923076925,2.3846153846153846,6.615384615384615,4.769230769230769,0.23076923076923078,0.5515384615384616,0.1853846153846154,0.7692307692307693,0.8461538461538461,0.07692307692307693,81.66666666666667,27.333333333333332,84.77777777777777,30.333333333333332,0.2222222222222222,0.0,64.0,16.333333333333332,13.11111111111111,7.222222222222222,4.555555555555555,3.7777777777777777,77.11111111111111,24.0,2.4444444444444446,1.7777777777777777,2.111111111111111,1.5555555555555556,0.6666666666666666,0.35000000000000003,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,Orthodox,182.88,77.11064,187.46939999999998,Orthodox,177.8,70.30676,182.11,33.0,30.0,13,9,0,0,0.15384615384615385,0.0,0.38461538461538464,0.3333333333333333,0.5384615384615384,0.4444444444444444,,
Raphael Assuncao,Marlon Moraes,3 Rnd (5-5-5),Osiris Maia,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Bantamweight Bout,Raphael Assuncao,False,Bantamweight,107.2,47.0,116.6,55.8,3.6,1.1,78.1,25.5,11.3,7.3,17.8,14.2,93.6,38.0,7.9,4.7,5.7,4.3,0.1,0.437,0.22999999999999998,0.2,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,165.1,61.23492,168.7115,Orthodox,167.64000000000001,61.23492,171.3912,35.0,29.0,10,0,0,0,0.1,,0.1,,0.8,,,
Johnny Eduardo,Matthew Lopez,3 Rnd (5-5-5),Mario Yamasaki,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Bantamweight Bout,Matthew Lopez,False,Bantamweight,67.4,24.0,69.0,25.4,0.6,0.0,48.6,11.4,4.4,2.4,14.4,10.2,64.0,21.0,1.0,1.0,2.4,2.0,0.4,0.368,0.0,0.2,0.0,0.0,44.0,22.0,62.0,39.5,3.5,3.0,35.0,13.5,6.0,6.0,3.0,2.5,31.0,14.0,2.0,1.5,11.0,6.5,0.0,0.48,0.915,1.5,2.0,1.0,Orthodox,170.18,61.23492,174.0709,Southpaw,170.18,61.23492,174.0709,39.0,30.0,5,2,0,0,0.4,0.0,0.0,0.0,0.6,0.5,,
Iuri Alcantara,Brian Kelleher,3 Rnd (5-5-5),Eduardo Herdy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Bantamweight Bout,Brian Kelleher,False,Bantamweight,60.57142857142857,28.285714285714285,81.42857142857143,46.0,1.5714285714285714,1.0714285714285714,48.214285714285715,19.357142857142858,10.142857142857142,7.357142857142857,2.2142857142857144,1.5714285714285714,46.0,17.285714285714285,3.5,2.642857142857143,11.071428571428571,8.357142857142858,0.21428571428571427,0.47571428571428565,0.3685714285714286,0.5714285714285714,2.7142857142857144,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,Southpaw,175.26,61.23492,179.4303,Switch,167.64000000000001,61.23492,171.3912,37.0,31.0,14,0,0,0,0.14285714285714285,,0.14285714285714285,,0.6428571428571429,,,
Viviane Pereira,Jamie Moyle,3 Rnd (5-5-5),Mario Yamasaki,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Women's Strawweight Bout,Viviane Pereira,False,Strawweight,97.0,25.0,122.0,42.0,1.0,1.0,73.0,12.0,16.0,6.0,8.0,7.0,89.0,20.0,6.0,4.0,2.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,121.0,73.0,175.0,114.0,10.0,3.0,78.0,37.0,29.0,22.0,14.0,14.0,84.0,46.0,25.0,19.0,12.0,8.0,0.0,0.6,0.3,0.0,2.0,0.0,Orthodox,154.94,52.16308,157.99269999999999,Orthodox,154.94,52.16308,157.99269999999999,24.0,28.0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,
Luan Chagas,Jimmy Wallhead,3 Rnd (5-5-5),Eduardo Herdy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Welterweight Bout,Luan Chagas,False,Welterweight,108.0,43.5,117.0,51.0,2.5,0.5,80.5,25.0,16.5,9.0,11.0,9.5,94.0,36.0,2.5,2.0,11.5,5.5,1.5,0.4,0.125,0.0,1.5,0.5,135.0,47.0,142.0,53.0,0.0,0.0,113.0,31.0,8.0,5.0,14.0,11.0,128.0,44.0,2.0,1.0,5.0,2.0,1.0,0.34,0.0,0.0,0.0,0.0,Orthodox,182.88,77.11064,187.46939999999998,Orthodox,177.8,77.11064,182.11,24.0,33.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alexander Gustafsson,Glover Teixeira,5 Rnd (5-5-5-5-5),Marc Goddard,2017-05-28,"Stockholm, Sweden",Light Heavyweight Bout,Alexander Gustafsson,False,Heavyweight,104.3076923076923,41.84615384615385,124.46153846153847,59.76923076923077,3.230769230769231,1.3076923076923077,86.46153846153847,30.384615384615383,11.307692307692308,6.461538461538462,6.538461538461538,5.0,87.61538461538461,30.76923076923077,6.769230769230769,3.769230769230769,9.923076923076923,7.3076923076923075,0.5384615384615384,0.3915384615384615,0.3246153846153846,0.38461538461538464,1.1538461538461537,0.0,74.33333333333333,33.833333333333336,102.5,56.583333333333336,2.6666666666666665,1.5,67.5,29.583333333333332,6.666666666666667,4.083333333333333,0.16666666666666666,0.16666666666666666,47.5,17.083333333333332,7.75,3.9166666666666665,19.083333333333332,12.833333333333334,0.3333333333333333,0.4516666666666667,0.35833333333333334,0.4166666666666667,2.9166666666666665,0.08333333333333333,Orthodox,195.57999999999998,92.98636,200.86789999999996,Orthodox,187.96,92.98636,192.8288,30.0,38.0,13,12,2,1,0.3076923076923077,0.3333333333333333,0.15384615384615385,0.25,0.6923076923076923,0.75,0.0,0.0
Volkan Oezdemir,Misha Cirkunov,3 Rnd (5-5-5),Kevin Sataki,2017-05-28,"Stockholm, Sweden",Light Heavyweight Bout,Volkan Oezdemir,False,Heavyweight,182.0,82.0,204.0,103.0,1.0,0.0,138.0,51.0,25.0,17.0,19.0,14.0,166.0,71.0,16.0,11.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,51.0,27.0,78.75,49.0,4.0,2.25,41.5,21.25,8.25,4.75,1.25,1.0,36.75,16.25,9.5,6.0,4.75,4.75,0.0,0.5549999999999999,0.56,0.75,2.75,0.25,Orthodox,187.96,92.98636,192.8288,Orthodox,190.5,92.98636,195.5085,28.0,30.0,1,4,0,0,0.0,0.25,0.0,0.75,1.0,1.0,,
Peter Sobotta,Ben Saunders,3 Rnd (5-5-5),Neil Hall,2017-05-28,"Stockholm, Sweden",Welterweight Bout,Peter Sobotta,False,Welterweight,59.714285714285715,22.857142857142858,83.85714285714286,44.714285714285715,4.285714285714286,1.5714285714285714,46.285714285714285,12.571428571428571,7.428571428571429,4.857142857142857,6.0,5.428571428571429,50.0,17.428571428571427,3.7142857142857144,1.7142857142857142,6.0,3.7142857142857144,0.14285714285714285,0.38999999999999996,0.3771428571428572,0.5714285714285714,2.142857142857143,0.14285714285714285,55.166666666666664,29.416666666666668,85.08333333333333,57.166666666666664,0.4166666666666667,0.16666666666666666,37.333333333333336,15.75,15.166666666666666,11.25,2.6666666666666665,2.4166666666666665,38.583333333333336,17.083333333333332,14.0,10.083333333333334,2.5833333333333335,2.25,0.16666666666666666,0.5850000000000001,0.16666666666666666,0.75,0.3333333333333333,0.0,Southpaw,182.88,77.11064,187.46939999999998,Orthodox,187.96,77.11064,192.8288,30.0,34.0,7,12,0,0,0.0,0.16666666666666666,0.14285714285714285,0.25,0.42857142857142855,0.6666666666666666,,
Abdul Razak Alhassan,Omari Akhmedov,3 Rnd (5-5-5),Bobby Rehman,2017-05-28,"Stockholm, Sweden",Welterweight Bout,Omari Akhmedov,False,Welterweight,22.0,12.0,22.0,12.0,0.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,16.0,7.0,2.0,2.0,4.0,3.0,3.0,0.54,0.0,0.0,0.0,0.0,79.42857142857143,27.571428571428573,95.71428571428571,41.57142857142857,3.7142857142857144,1.8571428571428572,64.71428571428571,18.571428571428573,8.285714285714286,5.142857142857143,6.428571428571429,3.857142857142857,65.42857142857143,18.0,6.285714285714286,4.0,7.714285714285714,5.571428571428571,0.2857142857142857,0.3885714285714285,0.41714285714285715,0.2857142857142857,0.5714285714285714,0.0,Orthodox,177.8,77.11064,182.11,Orthodox,182.88,83.91452,187.46939999999998,32.0,30.0,1,7,0,0,1.0,0.2857142857142857,0.0,0.0,1.0,0.5714285714285714,,
Oliver Enkamp,Nordine Taleb,3 Rnd (5-5-5),Marc Goddard,2017-05-28,"Stockholm, Sweden",Welterweight Bout,Nordine Taleb,False,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,76.5,40.166666666666664,104.33333333333333,66.66666666666667,2.8333333333333335,2.1666666666666665,52.166666666666664,22.0,13.166666666666666,9.0,11.166666666666666,9.166666666666666,59.0,27.5,5.0,4.166666666666667,12.5,8.5,0.16666666666666666,0.53,0.5833333333333334,0.0,1.3333333333333333,0.0,Switch,182.88,77.11064,187.46939999999998,Orthodox,185.42,77.11064,190.14909999999998,26.0,36.0,0,6,0,0,,0.16666666666666666,,0.0,,0.6666666666666666,,
Jack Hermansson,Alex Nicholson,3 Rnd (5-5-5),Bobby Rehman,2017-05-28,"Stockholm, Sweden",Middleweight Bout,Jack Hermansson,False,Middleweight,102.5,51.0,119.5,67.5,3.0,0.5,59.5,21.0,15.5,12.0,27.5,18.0,81.0,35.5,20.5,15.0,1.0,0.5,0.0,0.42000000000000004,0.08,0.0,0.5,0.0,88.0,38.666666666666664,88.66666666666667,39.333333333333336,0.0,0.0,66.33333333333333,22.333333333333332,11.333333333333334,7.333333333333333,10.333333333333334,9.0,83.33333333333333,36.0,3.6666666666666665,1.6666666666666667,1.0,1.0,0.3333333333333333,0.4466666666666667,0.0,0.0,0.0,0.0,Orthodox,185.42,83.91452,190.14909999999998,Orthodox,193.04,83.91452,198.1882,29.0,27.0,2,3,0,0,0.0,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,,
Pedro Munhoz,Damian Stasiak,3 Rnd (5-5-5),Neil Hall,2017-05-28,"Stockholm, Sweden",Bantamweight Bout,Pedro Munhoz,False,Bantamweight,72.0,27.833333333333332,74.16666666666667,29.833333333333332,2.6666666666666665,0.5,46.5,13.5,12.833333333333334,5.833333333333333,12.666666666666666,8.5,69.5,26.166666666666668,1.5,0.6666666666666666,1.0,1.0,0.0,0.525,0.25,0.8333333333333334,0.0,0.0,21.666666666666668,8.666666666666666,25.666666666666668,12.333333333333334,4.333333333333333,2.3333333333333335,14.333333333333334,5.333333333333333,6.0,2.0,1.3333333333333333,1.3333333333333333,17.666666666666668,5.666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335,0.0,0.5033333333333333,0.6466666666666666,1.0,3.3333333333333335,0.6666666666666666,Orthodox,167.64000000000001,61.23492,171.3912,Orthodox,165.1,61.23492,168.7115,31.0,27.0,6,3,0,0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,,
Trevor Smith,Chris Camozzi,3 Rnd (5-5-5),Kevin Sataki,2017-05-28,"Stockholm, Sweden",Middleweight Bout,Trevor Smith,False,Middleweight,73.75,43.125,106.625,73.375,3.625,1.125,51.375,22.875,12.125,10.5,10.25,9.75,47.75,21.75,13.625,11.5,12.375,9.875,0.125,0.54625,0.21375000000000002,0.75,2.75,0.25,97.88888888888889,43.888888888888886,112.16666666666667,55.888888888888886,1.1666666666666667,0.2222222222222222,74.94444444444444,25.77777777777778,9.555555555555555,7.055555555555555,13.38888888888889,11.055555555555555,87.0,36.22222222222222,9.555555555555555,6.666666666666667,1.3333333333333333,1.0,0.05555555555555555,0.4872222222222222,0.09722222222222222,0.3333333333333333,0.3888888888888889,0.05555555555555555,Orthodox,190.5,83.91452,195.5085,Orthodox,187.96,83.91452,192.8288,36.0,31.0,8,18,0,0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.5,0.5,,
Reza Madadi,Joaquim Silva,3 Rnd (5-5-5),Marc Goddard,2017-05-28,"Stockholm, Sweden",Lightweight Bout,Joaquim Silva,False,Lightweight,70.66666666666667,33.333333333333336,86.0,46.5,7.166666666666667,2.3333333333333335,63.333333333333336,28.0,5.5,4.166666666666667,1.8333333333333333,1.1666666666666667,54.333333333333336,21.0,10.0,6.833333333333333,6.333333333333333,5.5,0.0,0.5666666666666667,0.4283333333333334,0.5,1.1666666666666667,0.0,85.0,27.5,85.0,27.5,0.5,0.0,76.0,20.5,8.0,6.5,1.0,0.5,79.5,23.5,3.0,1.5,2.5,2.5,0.5,0.525,0.0,0.0,0.0,0.0,Orthodox,180.34,70.30676,184.7897,Orthodox,172.72,70.30676,176.7506,39.0,28.0,6,2,0,0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,,
Nico Musoke,Bojan Velickovic,3 Rnd (5-5-5),Kevin Sataki,2017-05-28,"Stockholm, Sweden",Welterweight Bout,Bojan Velickovic,False,Welterweight,120.2,45.6,136.4,60.4,5.2,1.0,99.6,29.6,15.2,10.8,5.4,5.2,107.6,36.6,9.4,6.6,3.2,2.4,0.0,0.398,0.346,0.2,0.6,0.0,81.66666666666667,28.0,138.33333333333334,80.66666666666667,2.6666666666666665,0.6666666666666666,47.0,6.666666666666667,13.333333333333334,7.333333333333333,21.333333333333332,14.0,77.33333333333333,25.0,4.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.3433333333333333,0.2333333333333333,0.6666666666666666,1.0,0.3333333333333333,Orthodox,182.88,77.11064,187.46939999999998,Southpaw,182.88,77.11064,187.46939999999998,31.0,28.0,5,3,0,0,0.0,0.0,0.2,0.0,0.6,0.3333333333333333,,
Darren Till,Jessin Ayari,3 Rnd (5-5-5),Neil Hall,2017-05-28,"Stockholm, Sweden",Welterweight Bout,Darren Till,False,Welterweight,64.5,37.0,65.0,37.5,2.5,0.0,45.0,21.5,13.0,9.0,6.5,6.5,45.5,24.0,8.5,5.5,10.5,7.5,0.5,0.575,0.0,0.0,0.5,0.0,172.0,70.0,174.0,72.0,3.0,0.0,135.0,48.0,20.0,8.0,17.0,14.0,164.0,65.0,8.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,Southpaw,182.88,77.11064,187.46939999999998,Orthodox,182.88,70.30676,187.46939999999998,24.0,25.0,2,1,0,0,0.5,0.0,0.0,0.0,0.5,1.0,,
Marcin Held,Damir Hadzovic,3 Rnd (5-5-5),Bobby Rehman,2017-05-28,"Stockholm, Sweden",Lightweight Bout,Damir Hadzovic,False,Lightweight,80.0,26.5,101.0,44.5,3.5,2.5,75.0,25.0,3.5,1.0,1.5,0.5,68.0,21.5,6.5,3.0,5.5,2.0,0.0,0.32499999999999996,0.5,0.5,2.0,0.0,43.0,11.0,43.0,11.0,0.0,0.0,40.0,9.0,2.0,1.0,1.0,1.0,42.0,11.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,Orthodox,175.26,70.30676,179.4303,Orthodox,175.26,70.30676,179.4303,25.0,31.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
Stipe Miocic,Junior Dos Santos,5 Rnd (5-5-5-5-5),Herb Dean,2017-05-13,"Dallas, Texas, USA",UFC Heavyweight Title Bout,Stipe Miocic,True,Heavyweight,99.16666666666667,50.0,133.75,80.33333333333333,4.0,1.4166666666666667,87.58333333333333,39.5,5.416666666666667,4.75,6.166666666666667,5.75,76.58333333333333,33.583333333333336,9.083333333333334,5.916666666666667,13.5,10.5,0.3333333333333333,0.5283333333333333,0.40166666666666667,0.0,1.3333333333333333,0.0,120.8,59.13333333333333,128.53333333333333,65.53333333333333,0.5333333333333333,0.3333333333333333,89.86666666666666,37.4,29.133333333333333,20.266666666666666,1.8,1.4666666666666666,105.26666666666667,49.333333333333336,10.0,5.866666666666666,5.533333333333333,3.933333333333333,0.8,0.5166666666666667,0.23333333333333334,0.06666666666666667,0.2,0.0,Orthodox,193.04,108.86207999999999,198.1882,Orthodox,193.04,107.954896,198.1882,35.0,33.0,12,15,2,4,0.5833333333333334,0.5333333333333333,0.0,0.0,0.8333333333333334,0.8,1.0,0.5
Joanna Jedrzejczyk,Jessica Andrade,5 Rnd (5-5-5-5-5),Jacob Montalvo,2017-05-13,"Dallas, Texas, USA",UFC Women's Strawweight Title Bout,Joanna Jedrzejczyk,True,Strawweight,247.57142857142858,118.57142857142857,262.57142857142856,131.57142857142858,0.42857142857142855,0.2857142857142857,174.57142857142858,63.857142857142854,38.714285714285715,27.428571428571427,34.285714285714285,27.285714285714285,211.57142857142858,93.85714285714286,32.714285714285715,22.428571428571427,3.2857142857142856,2.2857142857142856,0.14285714285714285,0.45285714285714285,0.21428571428571427,0.0,0.0,0.0,126.7,66.6,153.3,89.8,2.7,1.7,104.0,48.9,19.2,14.4,3.5,3.3,90.3,43.8,27.5,16.2,8.9,6.6,0.1,0.57,0.5740000000000001,0.5,2.0,0.0,Orthodox,167.64000000000001,56.699,171.3912,Orthodox,154.94,52.16308,157.99269999999999,30.0,26.0,7,10,5,0,0.2857142857142857,0.1,0.0,0.2,1.0,0.7,1.0,
